Date,BNPIESTV,BNPIEMTV,BNPIRPEE,BNPIRPUE,BNPIRPLE,BNPIRPJE,BNPIRPHE,BNPIRPHE Index,BNPIV1EE,BNPIV1UE,BNPIFU10,BNPIFU30,BNPXSPPE,BNPI1X4E,BNPXCFHE,BNPIVOLA,BNPIFXMG,BPMMMTWU,BNPINMXA,BNPITMXA,BNPXCRME,BNPXCRMU,BNPIPQEE,BNPIPQUE,BNPIPRX3,BNPIDRXA,BPFXSTGU,BNPITIEG,BNPICCUE,BNPICCEE
09/11/2007,2175.2926,1768.481,99.4105,101.3283,100.902,103.6729,94.3358,93.8786,1179.976,1555.231,103.9898,111.1273,112.2471,120.2012,105.5354,101.4487,140.9256,137.3263,120.3019,243.6632,116.843,101.8768,125.6829,112.7548,106.0431,164.265,96.8506,110.8256,101.2491,101.3683
12/11/2007,2223.6903,1783.3491,99.3044,101.6065,100.6409,105.4882,95.0231,93.745,1170.425,1559.692,103.9898,111.1273,112.4696,120.4462,105.2577,101.5269,139.3671,137.3914,119.7461,242.7613,116.7058,101.8768,124.8083,112.6886,106.0313,165.7833,96.8506,110.7149,101.1681,101.4485
13/11/2007,1981.3836,1687.35,99.11,100.2586,100.291,105.6345,94.3573,94.4992,1145.797,1466.707,104.0606,111.4788,111.8152,115.8176,105.3168,101.0097,139.4031,137.2346,118.3427,240.9602,116.9476,101.8831,124.5197,112.1322,106.0268,165.8505,97.1674,110.6248,101.626,101.5214
14/11/2007,2023.0982,1694.8401,98.8021,100.4962,99.8248,103.7416,93.9624,94.3358,1126.954,1503.824,103.7419,111.1705,111.1057,118.9227,105.2025,100.4014,139.7778,137.3586,118.8303,242.5727,117.443,103.2335,124.9437,112.0882,106.0241,165.0441,97.0674,110.829,101.5483,101.5455
15/11/2007,2152.7217,1736.0104,99.0466,101.1319,100.1964,104.5939,94.7589,95.0231,1129.397,1564.419,104.2722,111.8425,111.0268,121.9156,104.9437,100.7869,138.5324,137.774,119.5971,242.4799,117.0303,102.0581,124.9069,112.2474,105.9969,166.1499,97.3663,110.5119,101.363,101.453
16/11/2007,2132.5645,1748.831,99.2416,101.0093,100.4762,104.7465,95.175,94.3573,1145.85,1547.017,104.4551,112.2464,111.8007,121.1081,105.028,101.5607,138.5591,137.7631,119.5968,243.266,116.709,102.0804,124.8718,112.1311,106.1153,165.6111,97.2604,110.5628,101.4386,101.5916
19/11/2007,2183.0833,1791.4735,99.7671,101.5647,101.7856,105.599,95.5783,93.9624,1169.433,1579.555,104.6009,112.4574,112.1006,121.17,104.9795,101.6374,138.5156,137.5712,121.2735,244.2584,116.4889,101.8786,124.8304,112.2023,106.3412,166.4777,97.1866,110.4253,101.251,101.4226
20/11/2007,2140.0588,1783.2147,99.1888,101.2259,100.9597,104.841,94.8226,94.7589,1140.718,1552.218,105.1424,113.2036,111.7636,117.5192,105.3743,100.8498,139.4333,137.8778,123.111,246.2695,116.6285,101.9141,124.2958,112.1197,106.1141,166.5152,97.0958,110.6771,101.3408,101.5946
21/11/2007,2183.9063,1799.8164,100.0519,102.114,101.897,106.3144,95.8443,95.175,1186.666,1603.977,105.4938,113.463,112.6527,118.1317,105.0228,101.4303,139.3287,137.9639,123.6122,246.4373,116.8661,102.0806,123.804,112.1673,106.1075,166.5846,96.8721,110.7779,101.0574,101.3684
22/11/2007,2183.9063,1799.8164,99.8604,102.114,101.3671,105.8792,96.4727,95.5783,1176.027,1603.977,105.4938,113.463,112.4137,118.1317,105.1823,101.4303,139.5644,137.9639,123.6122,246.4373,116.8399,102.0806,123.6698,112.1562,106.1075,166.5846,96.8721,110.7779,101.0574,101.4294
23/11/2007,2212.0474,1863.0577,99.2607,101.2954,100.6124,105.8792,95.9198,94.8226,1153.594,1555.157,105.4197,113.4137,112.1382,114.9534,105.2078,100.7867,139.4904,138.0811,123.6765,247.1463,116.6739,101.8117,123.607,112.0522,105.8082,166.2492,96.8838,111.056,101.302,101.5573
26/11/2007,2185.6858,1782.8214,99.6324,102.4349,101.2075,105.2735,95.0762,95.8443,1167.134,1641.644,105.6048,113.9336,111.9772,119.6318,104.9567,100.996,139.8515,138.5196,123.2015,246.7907,116.7153,101.8415,124.4889,112.0442,105.9603,166.4976,96.8566,111.0729,100.9648,101.4551
27/11/2007,2147.781,1766.6396,99.6767,101.6795,101.537,104.7274,95.6229,96.4727,1167.078,1572.837,106.2364,114.9725,112.081,113.3393,104.9981,101.0211,139.4771,138.1407,122.5843,245.508,116.6145,102.0905,123.9291,111.6977,106.3597,167.0122,96.7673,110.9487,101.1727,101.4567
28/11/2007,1918.2342,1653.7013,98.6499,100.3225,100.1988,105.2053,94.9926,95.9198,1124.863,1512.784,105.8958,114.3947,111.1759,109.847,104.9788,100.3997,138.7781,138.3955,121.6835,244.0001,116.3312,101.635,124.2334,111.4982,106.6248,167.8115,97.0709,110.7039,101.5268,101.6835
29/11/2007,1933.1261,1657.4574,98.4836,100.3414,100.0587,103.7567,94.3445,95.0762,1111.797,1514.473,105.9755,114.5591,110.7146,111.1731,104.7093,100.2882,138.5852,138.7658,121.7586,244.4313,116.2706,101.4251,124.5658,111.9026,106.7108,168.1509,97.0464,110.6339,101.5307,101.7351
30/11/2007,1888.171,1636.9174,97.9,100.0279,99.2685,103.012,94.0083,95.6229,1074.841,1500.762,105.5499,113.6846,109.3763,111.0225,104.8253,100.157,137.6534,139.1242,120.7752,243.1933,115.8454,101.2146,124.3046,111.4799,106.9761,168.0226,97.2768,110.3987,101.5888,101.8604
03/12/2007,1889.7471,1637.674,97.9606,100.1394,99.4693,103.0385,94.1189,94.9926,1070.3,1495.204,106.2977,114.6142,109.0781,110.6012,104.5995,100.2085,137.7836,139.0245,121.9888,244.0691,116.0919,101.4069,124.5391,111.7501,107.4628,168.6897,97.2857,110.596,101.5832,101.9326
04/12/2007,1943.8539,1681.0983,98.2682,100.4538,99.9113,104.024,93.8238,94.3445,1085.609,1506.791,106.8238,115.1545,109.0635,109.3777,104.4214,100.2274,137.9164,139.1177,122.5692,244.6197,116.4463,101.6074,124.1255,112.5606,107.7794,169.07,97.1508,110.8636,101.5343,101.8871
05/12/2007,1851.8378,1639.8773,97.5643,99.7266,98.8485,103.3116,93.451,94.0083,1046.392,1469.452,106.4128,114.5376,107.6285,107.7737,104.189,100.0334,136.9302,139.1102,121.9938,244.0369,116.2709,101.38,124.0578,112.6627,107.9969,169.3107,97.242,110.8167,101.6789,101.989
06/12/2007,1739.8491,1583.603,97.5077,99.1128,98.951,102.0786,93.3729,94.1189,1040.204,1414.266,106.3563,113.8989,107.6836,105.0481,104.0983,100.0217,136.6679,138.9792,122.3454,245.228,116.3388,101.3002,123.9185,112.4332,107.9418,169.1343,97.2936,110.9264,101.7739,102.0126
07/12/2007,1765.3908,1597.8145,97.1766,99.119,98.4624,101.3551,93.7078,93.8238,1017.546,1411.329,105.8359,112.9845,106.3175,105.7713,104.0082,99.9693,136.8621,138.8973,121.6473,243.8352,116.1135,101.0768,123.7973,113.0538,108.0425,169.4667,97.395,110.7988,101.7844,102.0712
10/12/2007,1737.3054,1590.6955,97.0019,98.8131,98.2488,102.1326,93.9663,93.451,1004.168,1385.05,105.5349,112.2061,106.0783,104.9466,103.7868,99.9454,137.3019,139.1587,122.4414,244.3726,115.8955,100.7281,123.7119,113.0187,108.1796,169.8302,97.476,111.1443,101.8052,102.0362
11/12/2007,1817.8275,1620.1271,97.0899,99.8767,98.2921,100.5444,93.5325,93.3729,1003.658,1458.641,105.3412,111.9406,105.474,105.152,103.7424,99.9579,137.0368,139.3849,122.7167,245.0267,115.568,100.8547,124.33,112.7651,108.0985,169.723,97.5056,111.2163,101.6859,102.0547
12/12/2007,1795.6559,1611.087,96.8433,99.4543,98.1525,101.3619,94.1434,93.7078,982.516,1423.65,105.5232,112.5019,104.7724,104.487,103.318,99.9393,136.9652,139.6638,122.9322,246.9924,115.591,101.049,124.1433,112.4425,107.9942,169.1136,97.6663,111.2535,101.758,102.1449
13/12/2007,1836.4505,1647.0467,97.7241,99.5288,99.4026,103.0149,94.9173,93.9663,1033.02,1430.178,105.223,111.6732,105.4548,104.9323,103.2371,100.0782,136.4683,139.4125,123.0338,246.6554,115.8449,101.071,124.2354,112.6324,108.0863,169.4659,97.4511,110.9489,101.7607,102.0477
14/12/2007,1891.8752,1678.225,97.6213,99.9704,99.2514,102.6386,95.0156,93.5325,1032.98,1447.585,104.8462,110.8976,105.6466,104.233,103.4892,100.0251,135.3811,139.2794,123.1253,246.1253,115.5444,101.0046,124.4476,112.3369,108.0835,169.9456,97.2445,110.8387,101.7213,102.0701
17/12/2007,1981.0714,1729.4882,98.2501,100.628,100.0631,103.8825,96.0729,94.1434,1060.85,1489.683,105.0041,111.089,105.4755,106.2184,103.6479,100.1529,135.2246,139.1708,123.3204,246.3497,115.7734,101.2869,123.993,111.9877,108.1104,170.1234,97.5136,110.9972,101.6149,101.9827
18/12/2007,1902.0233,1693.3214,98.2247,100.2445,99.9898,104.2305,95.8886,94.9173,1055.094,1468.511,105.3018,111.6834,105.1639,106.2651,103.4979,100.217,135.251,139.5296,122.7389,245.6806,115.8101,101.1558,124.3104,111.9655,108.1622,170.0396,97.4052,111.3373,101.724,102.0114
19/12/2007,1882.2094,1678.2619,98.259,100.1135,99.8138,104.8442,94.883,95.0156,1044.591,1432.589,105.8006,112.667,104.7513,103.5958,103.3336,100.0777,135.1011,139.9221,122.5328,245.8306,115.8579,101.143,124.5224,112.0906,108.0755,169.7775,97.5782,111.3323,101.7774,102.0233
20/12/2007,1843.3185,1652.6911,98.0329,99.7421,99.3369,104.5549,94.5565,96.0729,1025.771,1400.078,106.2225,113.3939,104.121,101.8673,104.0612,100.0707,134.9087,139.9515,122.6603,245.9631,115.7843,101.212,124.4536,112.5257,108.1027,169.9312,97.5393,111.3044,101.879,102.1183
21/12/2007,1766.1167,1610.2422,97.2608,98.9869,98.5298,103.3211,94.3237,95.8886,983.7277,1361.617,105.9984,112.9795,102.5306,100.6301,104.2005,99.8672,134.9667,139.7051,122.5559,246.3089,115.5123,101.2365,124.4761,112.2055,107.8112,169.5408,97.981,111.5525,102.0399,102.2887
24/12/2007,1739.8489,1598.9596,97.2608,98.7342,98.2896,103.3211,94.0941,94.883,983.7277,1348.662,104.9388,111.3872,102.5306,100.7861,104.2901,99.8091,134.9844,139.7051,122.8438,246.5665,115.4856,101.0973,124.3618,112.0154,107.7643,169.3818,98.1808,111.6411,102.0807,102.2887
25/12/2007,1739.8489,1598.9596,97.2608,98.7342,98.2896,102.1224,94.0941,94.5565,983.7277,1348.662,104.9388,111.3872,102.5306,100.7861,104.2901,99.8091,135.0178,139.7051,122.8438,246.5665,115.4856,101.0973,124.3484,112.0008,107.7643,169.3818,98.1808,111.6411,102.0807,102.2887
26/12/2007,1750.5594,1613.1089,97.2608,98.615,98.2896,101.6679,94.0941,94.3237,983.7277,1332.743,104.7973,111.0891,102.5306,100.5045,104.2901,99.8206,135.0206,139.7051,122.8438,246.5665,115.4856,101.0973,124.221,111.847,107.7643,169.3818,98.1808,111.8295,102.1038,102.2887
27/12/2007,1806.9537,1648.3277,97.0559,99.21,98.078,101.9228,93.8725,94.0941,973.5439,1382.57,105.1,111.4173,102.4144,101.7067,104.2379,99.8059,135.9725,139.6909,124.0016,247.87,115.353,101.1459,124.1607,111.9076,107.5067,169.769,99.2765,111.7905,102.0918,102.3059
28/12/2007,1827.0458,1660.1344,97.0944,99.4089,98.2553,103.2595,94.3085,94.0941,971.6115,1405.625,105.5342,112.0509,102.3966,103.3798,104.3129,99.8311,136.9097,140.0176,123.7714,247.7734,115.3782,101.1419,124.6464,112.1359,107.6106,169.842,99.9873,111.8459,102.0306,102.359
31/12/2007,1873.6478,1696.5884,97.0924,99.6727,98.5919,103.2595,94.6704,94.0941,971.1312,1433.084,106.1787,113.2341,102.3772,105.789,104.6662,99.8835,136.7094,140.1026,123.753,247.9394,115.3271,101.144,124.779,112.3383,107.6899,169.432,99.3897,111.8943,101.9952,102.355
01/01/2008,1873.6478,1696.5884,97.0924,99.6727,98.5919,103.2595,94.6704,93.8725,971.1312,1433.084,106.1787,113.2341,102.3772,105.789,104.6662,99.8835,136.7094,140.1026,123.753,247.9394,115.3271,101.144,124.7652,112.3238,107.6899,169.432,99.3897,111.8943,101.9952,102.355
02/01/2008,1878.6585,1693.0843,97.6406,100.1736,98.7315,103.2595,94.1447,94.3085,1000.488,1456.081,106.0567,113.1624,102.5439,104.7053,104.2263,99.979,137.5392,140.2211,124.0463,248.8785,115.542,101.4642,125.3529,112.2746,107.4463,168.6323,99.2996,112.0975,101.9286,102.2753
03/01/2008,1891.1868,1708.1277,97.6902,100.0141,98.3188,103.2595,94.8302,94.6704,1000.784,1422.281,106.9001,114.3658,102.7717,102.5081,103.6718,99.8988,138.0703,140.0478,123.4741,247.6428,116.2455,101.6617,124.677,112.6202,107.5074,168.3176,99.5933,112.2056,101.9895,102.2897
04/01/2008,1942.925,1730.1569,98.3709,101.2158,99.2449,106.1919,94.2321,94.6704,1037.125,1483.774,107.6472,114.9632,103.0471,102.1917,103.4162,100.0633,138.3564,140.3133,123.2318,247.6999,116.9831,102.126,124.3001,112.7661,107.702,168.0406,99.4897,112.2445,101.7593,102.1438
07/01/2008,1901.7193,1705.8217,98.2299,101.1088,99.2815,107.8364,94.7318,94.1447,1031.777,1459.818,107.4985,114.6127,103.0732,99.8743,103.5083,100.0479,137.8128,140.3572,121.8895,246.3978,117.1011,102.458,123.8404,113.0916,107.8124,168.1481,99.3231,112.2795,101.8036,102.1735
08/01/2008,1988.2709,1756.0836,97.9902,102.1068,99.1468,106.9683,94.6654,94.8302,1016.461,1518.122,107.7467,115.0655,102.9271,102.6985,103.1651,99.8434,137.8683,140.8563,121.3168,246.3444,117.0997,102.6502,124.0651,113.1258,107.5572,167.5254,99.534,112.3382,101.5513,102.254
09/01/2008,1972.6274,1734.4387,98.4632,101.4672,99.6706,106.9249,93.8943,94.2321,1037.792,1483.484,108.1622,115.6159,103.0177,100.4003,103.0743,100.1153,137.7689,140.7689,120.8634,246.2153,117.7033,103.1368,123.4231,112.7847,107.3759,167.0941,98.9792,112.3493,101.7179,102.1454
10/01/2008,1911.7087,1704.945,98.6019,101.0962,100.004,108.2603,94.0165,94.7318,1038.088,1472.185,107.9849,115.5103,102.8995,100.3485,103.1724,100.0235,138.3881,141.4064,120.3887,246.2365,117.574,103.2724,122.9729,112.7528,107.5163,166.8469,98.9041,112.397,101.8219,102.128
11/01/2008,2046.2925,1815.1953,98.7056,101.5995,100.2371,109.2648,94.4735,94.6654,1038.873,1493.496,107.6445,114.3706,102.8854,101.6623,103.2879,100.0578,138.8077,142.5162,120.0659,245.9157,117.4967,102.9344,122.7907,112.9859,107.5345,167.3527,98.6858,112.4092,101.7095,102.1155
14/01/2008,1966.1951,1769.635,98.4856,101.0233,100.0464,109.2648,95.008,93.8943,1029.825,1467.801,108.0566,115.0856,103.0872,100.1643,102.9115,100.0277,139.5071,141.8503,120.0591,246.1336,117.7253,102.981,122.8266,113.6761,107.4858,167.1018,98.5537,112.4317,101.8671,102.1586
15/01/2008,1962.5859,1755.3726,99.6899,102.2244,101.6703,109.9317,95.77,94.0165,1072.726,1503.713,108.5824,116.1584,103.1551,98.0594,102.8567,100.0485,139.4121,141.2309,120.8441,246.437,117.6219,103.1509,122.9344,114.0582,107.4826,167.6648,98.8844,112.4577,101.584,101.867
16/01/2008,1957.644,1765.2911,100.12,102.6351,102.3518,111.6679,96.992,94.4735,1084.314,1490.042,108.8249,116.4445,103.5108,95.1573,102.5648,99.9505,138.255,139.5357,120.4428,245.8237,117.9895,103.387,122.5306,114.3676,107.4926,167.7279,99.0024,112.3126,101.4799,101.7536
17/01/2008,2117.7616,1875.1827,100.7993,104.4509,103.0157,110.3971,97.9262,95.008,1089.019,1594.279,108.4567,115.7893,103.0357,103.1735,102.7205,100.1087,138.1666,140.0622,120.7801,246.0188,118.8629,104.0459,123.4725,114.6139,107.4744,167.3894,98.9559,112.3328,101.0435,101.5522
18/01/2008,2097.5767,1852.4406,101.7891,104.8995,103.0192,109.9818,96.6557,95.77,1119.212,1557.526,109.0092,116.4425,103.1786,99.6941,102.9758,100.6274,137.8803,140.3042,120.5048,245.5255,118.9442,104.4391,124.3152,114.8259,107.1569,167.1204,98.9417,112.3398,100.9289,101.3313
21/01/2008,2097.5767,1852.4406,106.8052,104.8995,106.3041,113.6049,99.6406,96.992,1303.969,1557.526,109.0092,116.4425,103.8732,99.6941,104.1561,100.6274,137.936,140.3042,120.5048,245.5255,120.5591,104.4391,125.8779,114.7881,107.1569,167.1204,98.9417,112.3398,100.9289,100.1147
22/01/2008,2071.2503,1816.3852,105.8393,105.8437,104.4244,116.7076,107.5492,97.9262,1262.941,1614.954,110.1934,117.2726,102.7573,103.293,103.9178,100.8717,137.5849,142.3427,121.4178,246.3599,120.4199,105.2734,126.043,114.3354,107.2166,167.3676,98.996,112.454,100.7567,100.3262
23/01/2008,1948.7838,1744.9455,109.3035,104.1689,106.1016,115.3936,102.0123,96.6557,1375.125,1553.1,111.4057,119.2241,103.4543,93.7038,103.9467,101.141,137.7232,141.9027,122.0404,246.3777,120.56,104.9861,126.8354,113.6967,107.186,167.5638,99.0239,112.3255,101.1149,99.5432
24/01/2008,1955.3397,1748.8749,105.0636,103.6496,103.2891,115.123,104.4157,99.6406,1306.825,1544.843,109.6782,116.7409,101.6738,100.9364,103.4973,100.0366,138.3421,141.4116,122.0298,246.9658,118.9776,104.0341,125.6845,113.7759,107.0341,166.9068,98.657,112.4945,101.2321,100.4251
25/01/2008,1995.7234,1771.0015,105.6077,104.5573,103.4461,112.3466,99.0886,107.5492,1301.52,1580.704,108.658,115.3899,101.0631,103.2538,103.5569,100.0195,137.9274,141.5903,121.227,247.3267,118.6409,103.7295,126.4056,114.1447,107.5673,167.0279,98.6987,112.5472,101.0365,100.3196
28/01/2008,1944.4229,1748.1695,105.6741,103.4997,104.2914,115.1503,105.9984,102.0123,1271.955,1533.392,108.6145,116.7663,100.5152,101.1739,104.1103,100.0259,138.3714,142.0799,121.7436,247.9617,119.2143,103.9006,126.4384,114.2749,107.8616,167.1652,98.5724,112.6696,101.262,100.3176
29/01/2008,1942.796,1734.473,104.7415,103.1283,103.2194,113.2886,100.0795,104.4157,1237.619,1517.009,108.1794,116.185,100.2113,100.2004,103.9756,99.9291,138.3869,141.8531,120.6693,246.4548,118.6091,103.6957,126.5147,114.6525,107.374,166.8248,98.512,112.6627,101.3323,100.4961
30/01/2008,1939.8489,1746.2386,105.129,103.6417,103.5834,112.9439,102.0338,99.0886,1240.511,1529.113,107.6862,115.7056,100.2676,101.4443,104.2192,99.9527,138.4462,142.0937,120.5056,246.8477,119.0152,103.6399,126.5347,114.7611,107.4782,166.9613,98.4773,112.6504,101.252,100.4326
31/01/2008,1908.5532,1725.4004,104.8367,102.3208,102.9784,112.8945,102.819,105.9984,1211.165,1483.074,108.3534,116.7349,99.8884,100.1851,103.6162,99.7282,138.764,142.1813,120.1607,246.1381,119.8593,104.0506,126.2723,115.0969,107.6255,167.1989,98.4413,112.7337,101.466,100.5028
01/02/2008,1851.2128,1668.1384,103.627,101.5041,101.8048,112.8625,100.4583,100.0795,1167.673,1451.586,108.658,116.6668,99.5296,99.4633,104.1514,99.5261,139.452,142.0082,120.6131,245.2347,119.6415,104.0911,126.393,114.9232,108.0143,168.1343,98.3123,112.5657,101.6059,100.7238
04/02/2008,1932.6116,1722.1024,103.6048,102.2993,101.5435,110.9262,99.0076,102.0338,1161.921,1492.25,109.2927,115.9894,99.3641,100.5244,104.0254,99.7617,139.284,142.0596,120.2878,245.6824,119.873,104.2803,126.5809,115.3821,108.2011,168.0078,98.2681,112.6538,101.4915,100.7343
05/02/2008,2046.329,1790.1967,106.5264,104.0132,103.2959,111.1637,99.1604,102.819,1274.923,1574.544,110.1008,117.019,100.3962,105.4254,104.18,100.1029,138.2533,142.5418,120.3571,245.039,121.0128,105.0283,126.8884,115.1578,108.247,168.4814,98.2725,112.3529,101.2049,100.2279
06/02/2008,2116.5976,1831.7729,105.6197,104.6375,102.9543,114.229,101.6344,100.4583,1253.847,1609.013,109.8772,116.4427,100.0023,107.5881,104.1606,100.232,138.4698,142.6146,121.6885,245.1077,121.3412,105.3422,126.7618,114.7668,108.1407,168.3572,98.2625,112.6255,101.1018,100.3818
07/02/2008,2079.6821,1820.8015,106.8306,104.0668,104.6648,113.7901,101.6344,99.0076,1290.548,1569.914,110.0941,116.41,101.2064,104.3143,103.8425,100.6544,138.1512,142.5415,122.1427,245.0713,121.6873,105.8318,127.1429,114.3821,107.7229,167.7169,98.261,112.7318,101.2203,100.1843
08/02/2008,2123.7188,1849.0022,106.7273,104.5193,104.1697,115.539,101.6344,99.1604,1288.843,1585.337,109.3834,115.1437,101.1336,104.5718,104.0432,100.4785,138.1003,142.7613,121.2423,245.6306,122.0302,106.3167,127.2223,114.5741,107.4776,166.9955,98.2602,112.8956,101.1566,100.2004
11/02/2008,2077.5079,1836.2864,107.223,104.1071,104.848,115.539,103.3471,101.6344,1298.008,1559.212,109.6211,115.7134,101.6867,103.2463,104.5482,100.7094,138.1776,142.7167,121.1781,246.5357,122.8022,106.9089,127.3069,114.7687,107.5096,167.0643,98.2577,112.9763,101.2614,100.1318
12/02/2008,2022.3584,1798.7032,104.9018,103.5397,102.9031,115.2039,102.295,101.6344,1240.912,1551.131,109.3642,115.2513,100.391,102.3974,103.8005,99.9924,138.4952,142.6625,120.9241,245.8731,122.8726,107.1819,126.7817,114.5491,107.5207,167.6719,98.2569,112.8077,101.3556,100.4964
13/02/2008,1942.9385,1762.1499,104.823,102.8348,102.9734,114.133,100.9383,101.6344,1235.173,1518.082,109.377,114.8988,100.4701,101.309,103.697,100.0183,137.8595,142.7115,120.761,246.1465,122.7209,107.1144,126.9876,114.2791,107.5142,167.5072,98.2561,112.8502,101.4785,100.521
14/02/2008,1976.6306,1782.8211,104.9856,103.3989,102.814,111.9001,99.4594,103.3471,1241.39,1530.804,108.8806,113.6885,100.3438,99.0942,103.3518,99.8722,138.3622,142.6016,120.3306,246.2678,122.5055,106.9177,127.6114,114.2816,107.5117,166.4419,98.2553,112.9192,101.4045,100.5021
15/02/2008,1954.2124,1773.2267,106.3958,103.3857,103.8171,112.2694,98.2415,102.295,1281.732,1531.472,109.1416,113.8874,100.705,99.0867,103.5169,100.0951,138.9986,142.5816,120.5885,246.0741,123.5408,107.6223,128.0409,114.276,107.5854,166.4134,98.2545,112.8577,101.4181,100.3233
18/02/2008,1954.2124,1773.2267,104.9468,103.3857,102.1357,111.6907,98.9848,100.9383,1242.606,1531.472,109.1416,113.8874,100.1844,99.0867,103.7793,100.0951,138.9976,142.5816,120.5885,246.0741,123.1601,107.6223,127.5867,114.242,107.5854,166.4134,98.2545,112.8577,101.4181,100.5271
19/02/2008,1926.7627,1746.3136,104.8305,103.1297,102.0448,110.877,98.4515,99.4594,1244.698,1506.301,108.3824,113.0614,100.4048,96.8381,103.6055,99.7911,139.5287,141.9675,120.3842,247.3533,124.0658,107.8183,127.7875,114.2723,107.4343,165.607,98.2513,113.2571,101.4684,100.5458
20/02/2008,1917.204,1748.4448,105.6662,102.8826,102.5312,113.1073,99.5472,98.2415,1271.203,1487.102,107.9193,112.2888,100.5215,95.3425,103.2245,99.853,138.9153,141.644,120.5032,247.8508,124.9511,108.5101,128.2338,114.5393,107.4478,165.597,98.2505,113.3422,101.5485,100.4472
21/02/2008,1905.1151,1736.3782,105.3027,103.4294,102.2532,111.9645,99.4844,98.9848,1257.391,1491.749,108.1989,113.3968,100.2938,94.9722,104.5989,99.6514,139.4681,141.9385,121.1868,247.2195,124.1614,108.1604,128.1018,114.241,107.482,165.6127,98.2497,113.3619,101.48,100.4993
22/02/2008,1882.7416,1736.4456,106.2401,102.9291,102.7652,113.1594,99.7227,98.4515,1283.113,1464.316,109.0692,114.192,100.4995,93.4031,103.9352,99.8341,139.7808,141.7162,121.7867,247.7698,124.2733,108.1457,128.1033,113.6538,107.6319,165.3813,98.2488,113.3666,101.5722,100.4048
25/02/2008,1848.8193,1707.1033,104.8886,102.1587,101.5889,110.8251,99.9439,99.5472,1243.534,1438.476,108.7852,113.7238,100.068,92.606,103.9041,99.5872,139.8265,141.4493,121.5089,247.8361,123.2792,106.8119,127.7293,114.2808,107.7392,165.661,98.2464,113.3671,101.6689,100.5792
26/02/2008,1838.5711,1709.9054,103.8594,101.5925,100.695,110.0351,99.0238,99.4844,1208.468,1409.563,108.2359,112.7519,99.5766,91.0271,103.9428,99.3887,140.2335,141.6957,121.7457,249.0751,122.3292,106.5716,126.9887,115.4049,107.6706,165.9215,98.2456,113.484,101.7459,100.7022
27/02/2008,1852.0941,1715.5699,103.7659,101.7713,100.7413,110.1002,98.1426,99.7227,1204.784,1428.083,109.0359,113.3334,99.9244,92.4106,104.5324,99.388,141.4374,141.9182,122.0451,248.8155,122.5795,106.5191,127.2767,114.8401,107.4706,166.1674,98.2448,113.5807,101.693,100.7416
28/02/2008,1902.3538,1754.1829,105.0694,102.4246,101.8292,110.4377,96.5996,99.9439,1236.091,1454.1,109.3711,114.3795,100.1723,93.7456,104.7615,99.4663,142.1521,142.182,121.8211,249.1311,123.4991,107.2549,127.4023,114.5384,106.9431,165.7997,98.244,113.6714,101.6814,100.6799
29/02/2008,2017.456,1825.4214,106.4278,104.2135,102.9775,110.9401,96.9422,99.0238,1285.038,1551.426,110.43,115.713,100.5997,98.5307,103.8334,99.6163,142.2934,142.8406,121.6034,249.2966,124.7553,108.1419,127.6729,114.0953,107.545,165.8098,98.2432,113.7149,101.4501,100.4952
03/03/2008,2001.0274,1811.3656,107.2608,104.071,103.4965,110.9989,98.388,98.1426,1312.302,1526.915,110.8555,116.2105,100.9589,95.2077,103.846,99.7593,142.6255,142.6651,121.4103,249.3366,124.9064,108.3981,127.5218,114.3955,107.5155,165.8186,98.2408,113.7631,101.5175,100.3735
04/03/2008,1972.3368,1801.3097,108.4563,104.2703,104.0595,114.8772,99.4583,96.5996,1340.863,1522.27,110.9436,116.3893,101.4615,92.9917,104.1584,99.7806,142.877,142.5654,122.2345,247.924,124.8274,108.4844,127.6893,114.5254,107.7732,166.0903,98.24,113.6787,101.5246,100.2175
05/03/2008,1902.5364,1747.2215,107.0708,103.776,102.7343,114.8695,99.5694,96.9422,1303.75,1493.515,110.795,115.7193,100.8245,90.2728,104.5239,99.4272,142.7449,142.1512,122.4204,250.328,124.4129,108.2082,127.4689,114.7599,107.6956,164.9799,98.2392,113.8397,101.6168,100.4391
06/03/2008,2008.484,1822.0181,108.3136,105.2591,103.7156,112.9876,99.2208,98.388,1339.264,1569.942,110.2617,114.3614,100.7459,95.3415,103.2698,99.5515,143.1555,142.1302,122.2626,249.887,125.7812,108.8089,128.2052,114.6747,107.9527,164.9845,98.1452,113.7958,101.3758,100.268
07/03/2008,1991.4992,1804.0247,109.2306,106.0017,104.5255,115.5864,100.4798,99.4583,1374.454,1572.432,111.4071,115.9733,101.6152,93.7205,101.6772,99.7957,143.0556,142.6585,122.714,249.7934,126.163,109.4593,127.9839,114.8315,107.8842,164.4114,98.1716,113.7906,101.2834,100.1177
10/03/2008,2044.566,1840.9085,109.6742,106.9436,105.2164,116.8675,100.4909,99.5694,1377.631,1613.808,111.4168,115.4007,102.0973,95.8222,105.2347,99.882,143.1736,142.8326,122.1151,249.8791,126.9674,110.0456,127.718,114.0174,107.9541,164.1812,98.1133,113.8349,101.1133,100.0616
